token,ShortName,Series,CompanyName,ticksize,Lotsize,DateOfListing,DateOfDeListing,IssuePrice,FaceValue,ISIN,52WeeksHigh,52WeeksLow,LifeTimeHigh,LifeTimeLow,HighDate,LowDate,Symbol,InstrumentType,PermittedToTrade,IssueCapital,WarningPercent,FreezePercent,CreditRating,IssueRate,IssueStartDate,InterestPaymentDate,IssueMaturityDate,BoardLotQty,Name,ListingDate,ExpulsionDate,ReAdmissionDate,RecordDate,ExpiryDate,NoDeliveryStartDate,NoDeliveryEndDate,MFill,AON,ParticipantInMarketIndex,BookClsStartDate,BookClsEndDate,EGM,AGM,Interest,Bonus,Rights,Dividends,LocalUpdateDateTime,DeleteFlag,Remarks,NormalMarketStatus,OddLotMarketStatus,SpotMarketStatus,AuctionMarketStatus,NormalMarketEligibility,OddLotlMarketEligibility,SpotMarketEligibility,AuctionlMarketEligibility,MarginPercentage,symbol
13689,SAHPOL,EQ,SAH POLYMERS LIMITED,0.01,1,,,0,10.0,INE035801013,134.3,71.55,134.3,67.25,,,,0,0,0,111.01,74.0,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,SAH
13694,INFPRE,BE,INFOMEDIA PRESS LIMITED,0.01,1,,,0,10.0,INE669A01022,9.55,4.65,141.7,2.0,,,,0,0,0,8.32,7.53,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,INFOMEDIA
13701,SONHIS,ST,GOLDKART JEWELS LIMITED,0.01,1,,,0,10.0,INE06MH01016,0.0,0.0,220.0,9.2,,,,0,0,0,217.85,197.15,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,GOLDKART
13702,VISSU,EQ,VISHWARAJ SUGAR INDUSTRIES LTD,0.01,1,,,0,2.0,INE430N01022,21.99,14.1,45.8,10.26,,,,0,0,0,20.28,13.52,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,VISHWARAJ
13710,FIEIND,EQ,FIEM INDUSTRIES LIMITED,0.01,1,,,0,10.0,INE737H01014,1790.0,822.0,1790.0,18.25,,,,0,0,0,1917.6,1278.4,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,FIEMIND
1372,HINCOM,EQ,HINDUSTAN COMPOSITES LTD,0.01,1,,,0,5.0,INE310C01029,670.0,375.0,803.33,2.55,,,,0,0,0,595.35,396.95,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,HINDCOMPOS
13720,JHSSVE,EQ,JHS SVENDGAARD LABORATORIES LT,0.01,1,,,0,10.0,INE544H01014,39.5,15.55,128.0,4.45,,,,0,0,0,27.85,25.2,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,JHS
13725,DCB,EQ,DCB BANK LIMITED,0.01,1,,,0,10.0,INE503A01015,163.45,109.9,244.65,13.65,,,,0,0,0,136.8,91.2,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,DCBBANK
13734,AFL,BE,INSPIRISYS SOLUTIONS LIMITED,0.01,1,,,0,10.0,INE020G01017,192.9,62.8,192.9,16.45,,,,0,0,0,114.43,109.94,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,INSPIRISYS
13738,CHAMET,ST,CHAMAN METALLICS LIMITED,0.01,1,,,0,10.0,INE06PV01010,0.0,0.0,135.4,40.1,,,,0,0,0,128.4,123.4,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,CMNL
13739,GLOVEC,BE,GLOBAL VECTRA HELICORP LTD,0.01,1,,,0,10.0,INE792H01019,345.5,83.25,345.5,8.1,,,,0,0,0,295.9,284.3,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,GLOBALVECT
13740,SHYTEL,EQ,SHYAM TELECOM LTD,0.01,1,,,0,10.0,INE635A01023,19.85,7.05,1010.8,4.7,,,,0,0,0,15.79,14.28,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,SHYAMTEL
13745,GTLINF,EQ,GTL INFRASTRUCTURE LIMITED,0.01,1,,,0,10.0,INE221H01019,4.33,0.85,106.5,0.15,,,,0,0,0,2.25,2.04,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,GTLINFRA
1375,HINCON,EQ,HINDUSTAN CONSTRUCTION CO LTD,0.01,1,,,0,1.0,INE549A01026,57.5,23.34,119.02,0.39,,,,0,0,0,48.12,32.08,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,HCC
13750,GUJFLU,EQ,GUJARAT FLUOROCHEMICALS LTD,0.01,1,,,0,1.0,INE09N301011,4880.95,2476.0,4880.95,217.35,,,,0,0,0,5775.15,3850.15,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,FLUOROCHEM
13751,INFEDG,EQ,INFO EDGE (INDIA) LIMITED,0.01,1,,,0,10.0,INE663F01024,8472.0,3972.05,8472.0,94.05,,,,0,0,0,8744.25,7154.45,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,NAUKRI
13757,SHIAUT,BE,SHIVAM AUTOTECH LIMITED,0.01,1,,,0,2.0,INE637H01024,64.77,27.5,100.44,2.63,,,,0,0,0,45.28,40.97,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,SHIVAMAUTO
13760,MANTEX,BE,MANOMAY TEX INDIA LTD,0.01,1,,,0,10.0,INE784W01015,314.95,116.0,314.95,110.05,,,,0,0,0,216.21,195.62,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,MANOMAY
13761,BHABIJ,EQ,BHARAT BIJLEE LTD,0.01,1,,,0,5.0,INE464A01036,5689.65,1712.5,5689.65,38.55,,,,0,0,0,5686.25,3790.85,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,BBL
13766,DUCORG,SM,DUCOL ORGANICS COLOURS LIMITED,0.01,1,,,0,10.0,INE0LZO01015,0.0,0.0,209.0,85.05,,,,0,0,0,131.05,118.6,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,DUCOL
13775,AARDEN,BE,AARVEE DENIMS AND EXPORTS LTD,0.01,1,,,0,10.0,INE273D01019,51.49,21.65,121.95,6.5,,,,0,0,0,50.0,45.23,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,AARVEEDEN
13776,GESHIP,EQ,GREAT EASTERN SHIPPING CO LTD,0.01,1,,,0,10.0,INE017A01032,1543.7,727.5,1543.7,13.6,,,,0,0,0,1502.25,1001.55,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,GESHIP
13781,JETRE1,BE,JET FREIGHT LOGISTICS RE,0.01,1,,,0,10.0,INE982V20017,4.1,0.95,4.1,0.95,,,,0,0,0,1.1,0.8,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,JETFRE-RE
13786,TORPOW,EQ,TORRENT POWER LIMITED,0.01,1,,,0,10.0,INE813H01021,1993.0,691.95,1993.0,45.0,,,,0,0,0,2360.45,1573.65,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,TORNTPOWER
13795,PARDE,BE,PARSVNATH DEVELOPERS LIMITED,0.01,1,,,0,5.0,INE561H01026,21.58,9.4,299.0,1.2,,,,0,0,0,20.85,18.86,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,PARSVNATH
13796,MANPET,EQ,MANALI PETROCHEMICALS LTD,0.01,1,,,0,5.0,INE201A01024,104.95,55.95,149.65,1.25,,,,0,0,0,85.29,56.86,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,MANALIPETC
13801,SUTTEX,EQ,SUTLEJ TEXTILES & INDUSTRIES L,0.01,1,,,0,1.0,INE645H01027,78.85,44.5,120.0,1.8,,,,0,0,0,73.7,49.13,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,SUTLEJTEX
13802,BAILEA,BE,BAID FINSERV LIMITED,0.01,1,,,0,2.0,INE020D01022,33.3,13.95,48.75,13.95,,,,0,0,0,16.88,15.27,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,BAIDFIN
13810,GREEI,EQ,GREENPANEL INDUSTRIES LIMITED,0.01,1,,,0,10.0,INE08ZM01014,449.9,267.95,625.7,24.0,,,,0,0,0,468.3,312.2,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,GREENPANEL
13816,LTOVER,EQ,LT FOODS LIMITED,0.01,1,,,0,1.0,INE818H01020,447.95,150.35,447.95,2.55,,,,0,0,0,495.2,330.2,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,LTFOODS
13817,KAMVEN,BE,KAMDHENU VENTURES LIMITED,0.01,1,,,0,1.0,INE0BTI01037,58.6,22.4,58.6,13.1,,,,0,0,0,23.48,21.25,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,KAMOPAINTS
13821,RUCPAP,EQ,RUCHIRA PAPERS LTD,0.01,1,,,0,10.0,INE803H01014,164.2,107.55,198.0,4.05,,,,0,0,0,151.78,101.19,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,RUCHIRA
13824,AARRE1,BE,AARTI SURFACTANTS LIMITED RE,0.01,1,,,0,10.0,INE09EO20013,34.4,16.5,34.4,16.5,,,,0,0,0,37.5,16.1,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,AARTI-RE
13826,SOBDEV,EQ,SOBHA LIMITED,0.01,1,,,0,10.0,INE671H01015,2155.58,786.64,2160.8,59.37,,,,0,0,0,2049.95,1366.65,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,SOBHA
13833,IIFL33,NO,8.5% IIFL FINANCE LTD. JAN 25,0.01,1,,,0,1000.0,INE530B07252,0.0,0.0,1049.9,932.2,,,,0,0,0,1261.92,841.28,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,85IIFL25
13834,BATLIB,EQ,BATLIBOI LIMITED,0.01,1,,,0,5.0,INE177C01022,0.0,0.0,141.0,12.0,,,,0,0,0,16.45,14.95,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,BATLIBOI
13836,DONIND,BE,DONEAR INDUSTRIES LIMITED,0.01,1,,,0,2.0,INE668D01028,154.8,88.05,241.0,8.65,,,,0,0,0,126.36,121.41,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,DONEAR
13840,IIFL34,NP,0% IIFL FINANCE LTD. JAN 25,0.01,1,,,0,1000.0,INE530B07302,0.0,0.0,1082.7,842.8,,,,0,0,0,1346.22,897.48,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,IIFLZC25A
13844,MMFORG,EQ,MMFORGINGS LTD,0.01,1,,,0,10.0,INE227C01017,729.8,412.5,729.8,2.64,,,,0,0,0,639.0,426.0,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,MMFL
13845,IIFL35,NQ,8.75% IIFL FINANCE LTD. JAN 26,0.01,1,,,0,1000.0,INE530B07294,0.0,0.0,1025.0,930.55,,,,0,0,0,1215.0,810.0,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,875IIFL26A
13850,IIFL36,NR,0% IIFL FINANCE LTD. JAN 26,0.01,1,,,0,1000.0,INE530B07286,0.0,0.0,1059.0,822.65,,,,0,0,0,1594.8,1063.2,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,IIFLZC26A
13852,IIFL37,NS,IIFL FIN.V 8.65 NCD 24JN28,0.01,1,,,0,1000.0,INE530B07310,0.0,0.0,1000.0,835.8,,,,0,0,0,1100.38,733.59,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,865IIFL28
13854,IIFL38,NT,9% IIFL FINANCE LTD. JAN 28,0.01,1,,,0,1000.0,INE530B07260,0.0,0.0,1035.0,894.0,,,,0,0,0,1176.0,784.0,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,9IIFL28A
13858,IIFL39,NU,0% IIFL FINANCE LTD. JAN 28,0.01,1,,,0,1000.0,INE530B07278,0.0,0.0,1035.0,820.2,,,,0,0,0,1236.0,824.0,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,IIFLZC28A
13859,VENREM,EQ,VENUS REMEDIES LIMITED,0.01,1,,,0,10.0,INE411B01019,430.0,230.05,639.0,18.8,,,,0,0,0,413.9,276.0,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,VENUSREM
13868,AARPHA,EQ,AARTI PHARMALABS LIMITED,0.01,1,,,0,5.0,INE0LRU01027,721.7,371.1,721.7,234.8,,,,0,0,0,721.8,481.2,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,AARTIPHARM
13870,KAUPAP,EQ,KUANTUM PAPERS LTD,0.01,1,,,0,1.0,INE529I01021,195.8,126.4,225.85,24.1,,,,0,0,0,158.4,105.6,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,KUANTUM
13875,JINDAD,EQ,JINDAL DRILLING & INDUSTRIES L,0.01,1,,,0,5.0,INE742C01031,915.0,520.0,1085.05,22.63,,,,0,0,0,770.8,513.9,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,JINDRILL
13880,BANPRO,EQ,BANCO PRODUCTS (INDIA) LTD,0.01,1,,,0,2.0,INE213C01025,799.15,410.75,799.15,1.48,,,,0,0,0,834.15,556.15,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,BANCOINDIA
13885,ARIFOU,EQ,ARIHANT FOUNDATIONS & HOUSING,0.01,1,,,0,10.0,INE413D01011,66.4,16.4,749.7,10.4,,,,0,0,0,41.6,37.7,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,ARIHANT
13890,HINREC,EQ,HIND RECTIFIERS LTD,0.01,1,,,0,2.0,INE835D01023,1174.65,344.05,1174.65,7.56,,,,0,0,0,1158.8,1048.5,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,HIRECT
13900,CREVEN,EQ,CREST VENTURES LIMITED,0.01,1,,,0,10.0,INE559D01011,621.65,222.1,621.65,21.44,,,,0,0,0,583.8,389.2,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,CREST
13917,HERRE1,BE,HERITAGE FOODS LIMITED RE,0.01,1,,,0,10.0,INE978A20019,155.5,128.2,155.5,128.2,,,,0,0,0,193.25,82.85,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,HERIT-RE
13924,PLASTI,BE,PLASTIBLENDS INDIA LIMITED,0.01,1,,,0,5.0,INE083C01022,398.45,227.15,398.45,18.81,,,,0,0,0,282.55,255.65,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,PLASTIBLEN
13925,NATFER,EQ,NATIONAL FERTILIZERS LIMITED,0.01,1,,,0,10.0,INE870D01012,169.95,65.05,169.95,14.7,,,,0,0,0,137.98,91.99,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,NFL
13926,ARIBIO,SM,ARISTO BIO TECH LIFESCI LTD,0.01,1,,,0,10.0,INE082101010,0.0,0.0,136.0,48.25,,,,0,0,0,150.1,100.1,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,ARISTO
13936,VISINT,BE,VISU INTERNATIONAL LTD,0.01,1,,,0,10.0,INE965A01016,0.0,0.0,32.85,0.05,,,,0,0,0,0.05,0.04,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,VISUINTL
1394,HINLEV,EQ,HINDUSTAN UNILEVER LIMITED,0.01,1,,,0,1.0,INE030A01027,3035.0,2172.05,3035.0,50.0,,,,0,0,0,2962.9,2424.2,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,HINDUNILVR
13945,PRAENG,BE,PRAJAY ENGINEERS SYNDICATE LTD,0.01,1,,,0,10.0,INE505C01016,46.2,16.6,489.0,2.65,,,,0,0,0,34.32,31.05,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,PRAENG
13946,KESENT,EQ,KESAR ENTERPRISES LTD,0.01,1,,,0,10.0,INE133B01019,62.1,25.75,150.4,12.0,,,,0,0,0,35.3,28.9,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,KESARENT
13950,KOTN1D,EQ,Kotak Nifty 1D Rate Liquid ETF,0.01,1,,,0,10.0,INF174KA1LV5,1120.0,999.0,1120.0,999.0,,,,0,0,0,1217.26,811.51,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,LIQUID1
13951,PARCOM,EQ,PARAMOUNT COMMUNICATIONS LTD,0.01,1,,,0,2.0,INE074B01023,116.85,51.5,116.85,1.05,,,,0,0,0,87.43,58.28,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,PARACABLES
13966,HBLPOW,EQ,HBL POWER SYSTEMS LIMITED,0.01,1,,,0,1.0,INE292B01021,724.0,254.4,724.0,5.75,,,,0,0,0,710.5,473.7,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,HBLPOWER
13976,TANSOL,EQ,TANLA PLATFORMS LIMITED,0.01,1,,,0,1.0,INE483C01032,1248.0,782.05,2096.75,2.4,,,,0,0,0,970.4,647.0,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,TANLA
13981,SGBT32,GB,2.50% SOV. GOLD BOND 15 OCT 27,0.01,1,,,0,1000.0,IN0020190370,0.0,0.0,8190.0,3300.95,,,,0,0,0,8879.43,7264.98,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,SGBOCT27
13982,JASENG,EQ,JASH ENGINEERING LIMITED,0.01,1,,,0,10.0,INE039O01011,2640.0,1251.0,2640.0,70.2,,,,0,0,0,2957.0,1971.4,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,JASH
13985,PYRSAI,BE,PYRAMID SAIMIRA THEATRE LTD,0.01,1,,,0,10.0,INE165H01018,0.0,0.0,549.0,8.85,,,,0,0,0,12.0,8.0,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,PSTL
13986,CAIIND,EQ,CAIRN INDIA LIMITED,0.01,1,,,0,10.0,INE910H01017,313.05,129.85,401.1,88.2,,,,0,0,0,342.4,228.3,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,CAIRN
13987,BIRBAN,EQ,ADITYA BIRLA SL NIFTY BANK ETF,0.01,1,,,0,10.0,INF209KB17D5,55.51,40.82,55.51,16.12,,,,0,0,0,63.48,42.32,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,ABSLBANETF
13997,SHRASH,BE,SHREE ASHTAVINAYAK CINE VISION,0.01,1,,,0,1.0,INE538H01024,0.0,0.0,51.15,0.45,,,,0,0,0,0.85,0.75,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,SHREEASHTA
140,SHRERA,EQ,SHREE RAM PROTEINS LIMITED,0.01,1,,,0,1.0,INE008Z01020,1.9,0.95,11.5,0.95,,,,0,0,0,1.86,1.69,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,SRPL
14001,SITCAB,BE,SITI NETWORKS LIMITED,0.01,1,,,0,1.0,INE965H01011,1.15,0.5,66.87,0.4,,,,0,0,0,0.94,0.91,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,SITINET
14005,INND1,NE,9.8% INDIABULLS COMM. FEB 25,0.01,1,,,0,10.0,INE244L07275,0.0,0.0,0.0,0.0,,,,0,0,0,1221.84,814.56,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,925ICCL24A
14006,ZEEMED,BE,ZEE MEDIA CORPORATION LIMITED,0.01,1,,,0,1.0,INE966H01019,26.35,10.0,93.24,2.85,,,,0,0,0,22.96,20.77,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,ZEEMEDIA
14008,AVTHOM,EQ,AVT NATURAL PRODUCTS LIMITED,0.01,1,,,0,1.0,INE488D01021,115.65,74.0,135.7,2.44,,,,0,0,0,100.48,66.99,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,AVTNPL
1401,SUPEN,BE,SUPREME ENGINEERING LTD,0.01,1,,,0,1.0,INE319Z01021,3.51,0.65,4.29,0.5,,,,0,0,0,3.45,3.12,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,SUPREMEENG
14010,INND2,NF,0% INDIABULLS COMM. NR FEB 25,0.01,1,,,0,10.0,INE244L07291,0.0,0.0,0.0,0.0,,,,0,0,0,1200.0,800.0,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,913ICCL24A
14014,LUMAAU,EQ,LUMAX AUTO TECHNOLOGIES LTD,0.01,1,,,0,2.0,INE872H01027,609.95,332.35,609.95,3.05,,,,0,0,0,654.6,436.4,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,LUMAXTECH
14017,INND3,NG,0% INDIABULLS COMM. R FEB 25,0.01,1,,,0,10.0,INE244L07358,0.0,0.0,0.0,0.0,,,,0,0,0,1353.15,902.1,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,948ICCL25A
14019,TIDWAT,EQ,VEEDOL CORPORATION LIMITED,0.01,1,,,0,2.0,INE484C01030,2800.0,1108.25,3688.74,77.0,,,,0,0,0,2401.4,1601.0,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,VEEDOL
14021,INND4,NH,9.40% INDIABULLS CML.CR 02FB25,0.01,1,,,0,10.0,INE244L07366,0.0,0.0,0.0,0.0,,,,0,0,0,1189.2,792.8,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,955ICCL25A
14026,INND5,NI,10.05% INDIABULLS COMM. FEB 26,0.01,1,,,0,10.0,INE244L07333,0.0,0.0,0.0,0.0,,,,0,0,0,1211.22,807.48,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,966ICCL25A
14028,INND6,NJ,0% INDIABULLS COMM. FEB 26,0.01,1,,,0,10.0,INE244L07309,0.0,0.0,0.0,0.0,,,,0,0,0,1359.48,906.32,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,1030ICC26
1403,HINOIL,EQ,HINDUSTAN OIL EXPLORATION CO,0.01,1,,,0,10.0,INE345A01011,293.55,155.4,399.25,22.25,,,,0,0,0,252.66,168.44,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,HINDOILEXP
14030,INND7,NK,9.61% INDIABULLS CML.CR 02FB26,0.01,1,,,0,10.0,INE244L07390,0.0,0.0,0.0,0.0,,,,0,0,0,1200.0,800.0,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,984ICCL26A
14032,INND8,NL,9.8% INDIABULLS COMM. FEB 28,0.01,1,,,0,10.0,INE244L07317,0.0,0.0,0.0,0.0,,,,0,0,0,960.0,640.0,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,980ICCL28
14034,INND9,NM,10.3% INDIABULLS COMM. FEB 28,0.01,1,,,0,10.0,INE244L07283,0.0,0.0,0.0,0.0,,,,0,0,0,1199.18,799.45,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,1030ICCL28
14036,INN10,NN,9.4% INDIABULLS CML.CR 02FB28,0.01,1,,,0,10.0,INE244L07408,0.0,0.0,0.0,0.0,,,,0,0,0,960.0,640.0,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,940ICCL28
14038,INN11,NO,9.85% INDIABULLS CML.CR 02FB28,0.01,1,,,0,10.0,INE244L07416,0.0,0.0,0.0,0.0,,,,0,0,0,1326.0,884.0,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,985ICCL28
14040,INFND1,N4,INCRED FIN.SER.9.45 NCD 02MY25,0.01,1,,,0,10.0,INE321N07301,0.0,0.0,1015.03,947.01,,,,0,0,0,1164.0,776.0,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,945IFSL25
14042,INFND2,N5,9.8% INCRED FIN. SERV. MAY 25,0.01,1,,,0,10.0,INE321N07285,0.0,0.0,1085.0,849.0,,,,0,0,0,1250.4,833.6,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,980IFSL25
14045,INFND3,N6,INCRED FIN.SER.9.65 NCD 02MY26,0.01,1,,,0,10.0,INE321N07277,0.0,0.0,1005.0,961.0,,,,0,0,0,1170.0,780.0,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,965IFSL26
14047,SARPER,BE,SARLA PERFORMANCE FIBERS LTD,0.01,1,,,0,1.0,INE453D01025,118.88,44.25,118.88,2.25,,,,0,0,0,91.1,82.43,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,SARLAPOLY
14049,INFND4,N7,10% INCRED FIN. SERV. MAY 26,0.01,1,,,0,1000.0,INE321N07293,0.0,0.0,1005.1,848.6,,,,0,0,0,1248.0,832.0,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,10IFSL26
14055,GAYRUB,ST,GAYATRI RUBBERS & CHEM. LTD,0.01,1,,,0,10.0,INE0LVM01018,0.0,0.0,470.7,32.0,,,,0,0,0,471.2,426.4,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,GRCL
14058,SANMOV,EQ,SANGHVI MOVERS LIMITED,0.01,1,,,0,1.0,INE989A01032,747.48,310.0,747.48,17.75,,,,0,0,0,513.05,342.05,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,SANGHVIMOV
1406,HINPET,EQ,HINDUSTAN PETROLEUM CORP,0.01,1,,,0,10.0,INE094A01015,457.15,159.55,457.15,13.05,,,,0,0,0,456.65,373.65,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,HINDPETRO
14064,BARLTD,EQ,BARTRONICS INDIA LTD,0.01,1,,,0,1.0,INE855F01042,28.75,13.85,294.0,0.45,,,,0,0,0,23.95,19.6,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,ASMS
